SNP	CHR	BP	P
SL2.40ch01_4600000_4700000	1	4600000	1.796723e-03
SL2.40ch01_4610000_4710000	1	4610000	1.895638e-03
SL2.40ch01_4620000_4720000	1	4620000	2.336875e-03
SL2.40ch01_4630000_4730000	1	4630000	2.406349e-03
SL2.40ch01_4640000_4740000	1	4640000	4.100056e-03
SL2.40ch01_4650000_4750000	1	4650000	5.209470e-03
SL2.40ch01_4660000_4760000	1	4660000	7.234358e-03
SL2.40ch01_4670000_4770000	1	4670000	9.113865e-03
SL2.40ch01_4680000_4780000	1	4680000	9.048635e-03
SL2.40ch01_4690000_4790000	1	4690000	1.129932e-02
SL2.40ch01_4700000_4800000	1	4700000	1.169809e-02
SL2.40ch01_4710000_4810000	1	4710000	1.054233e-02
SL2.40ch01_4720000_4820000	1	4720000	9.390162e-03
SL2.40ch01_4730000_4830000	1	4730000	8.007364e-03
SL2.40ch01_4740000_4840000	1	4740000	5.736037e-03
SL2.40ch01_4750000_4850000	1	4750000	4.609726e-03
SL2.40ch01_4760000_4860000	1	4760000	4.486494e-03
SL2.40ch01_4770000_4870000	1	4770000	3.436771e-03
SL2.40ch01_4780000_4880000	1	4780000	3.116107e-03
SL2.40ch01_4790000_4890000	1	4790000	1.808856e-03
SL2.40ch01_4800000_4900000	1	4800000	1.556126e-03
SL2.40ch01_4810000_4910000	1	4810000	5.011304e-03
SL2.40ch01_4820000_4920000	1	4820000	4.591839e-03
SL2.40ch01_4830000_4930000	1	4830000	4.783765e-03
SL2.40ch01_4840000_4940000	1	4840000	5.054580e-03
SL2.40ch01_4850000_4950000	1	4850000	8.018413e-03
SL2.40ch01_4860000_4960000	1	4860000	8.631234e-03
SL2.40ch01_4870000_4970000	1	4870000	1.605088e-02
SL2.40ch01_4880000_4980000	1	4880000	1.692676e-02
SL2.40ch01_4890000_4990000	1	4890000	1.910043e-02
SL2.40ch01_4900000_5000000	1	4900000	2.001077e-02
SL2.40ch01_4910000_5010000	1	4910000	2.253690e-02
SL2.40ch01_4920000_5020000	1	4920000	2.066443e-02
SL2.40ch01_4930000_5030000	1	4930000	1.999154e-02
SL2.40ch01_4940000_5040000	1	4940000	2.000714e-02
SL2.40ch01_4950000_5050000	1	4950000	1.928175e-02
SL2.40ch01_4960000_5060000	1	4960000	2.302793e-02
SL2.40ch01_4970000_5070000	1	4970000	9.849532e-03
SL2.40ch01_4980000_5080000	1	4980000	8.249675e-03
SL2.40ch01_4990000_5090000	1	4990000	3.684940e-03
SL2.40ch01_5000000_5100000	1	5000000	3.687324e-03
SL2.40ch01_5010000_5110000	1	5010000	3.837615e-03
SL2.40ch01_5020000_5120000	1	5020000	4.268529e-03
SL2.40ch01_5030000_5130000	1	5030000	3.177269e-03
SL2.40ch01_5040000_5140000	1	5040000	2.715593e-03
SL2.40ch01_5050000_5150000	1	5050000	2.390862e-03
SL2.40ch01_5060000_5160000	1	5060000	2.159359e-03
SL2.40ch01_5070000_5170000	1	5070000	1.231169e-03
SL2.40ch01_5080000_5180000	1	5080000	1.790378e-03
SL2.40ch01_5090000_5190000	1	5090000	3.614850e-03
SL2.40ch01_5100000_5200000	1	5100000	5.571486e-03
SL2.40ch01_5110000_5210000	1	5110000	5.585207e-03
SL2.40ch01_5120000_5220000	1	5120000	6.073247e-03
SL2.40ch01_5130000_5230000	1	5130000	7.817769e-03
SL2.40ch01_5140000_5240000	1	5140000	9.879523e-03
SL2.40ch01_5150000_5250000	1	5150000	1.154600e-02
SL2.40ch01_5160000_5260000	1	5160000	1.240606e-02
SL2.40ch01_5170000_5270000	1	5170000	1.262028e-02
SL2.40ch01_5180000_5280000	1	5180000	1.259925e-02
SL2.40ch01_5190000_5290000	1	5190000	1.340532e-02
SL2.40ch01_5200000_5300000	1	5200000	9.608266e-03
SL2.40ch01_5210000_5310000	1	5210000	7.984868e-03
SL2.40ch01_5220000_5320000	1	5220000	7.462244e-03
SL2.40ch01_5230000_5330000	1	5230000	7.095915e-03
SL2.40ch01_5240000_5340000	1	5240000	4.130256e-03
SL2.40ch01_5250000_5350000	1	5250000	1.448691e-03
SL2.40ch01_5260000_5360000	1	5260000	1.455984e-03
SL2.40ch01_5270000_5370000	1	5270000	1.514385e-03
SL2.40ch01_5280000_5380000	1	5280000	1.347201e-03
SL2.40ch01_5290000_5390000	1	5290000	1.360840e-03
SL2.40ch01_5300000_5400000	1	5300000	1.414902e-03
SL2.40ch01_5310000_5410000	1	5310000	1.635844e-03
SL2.40ch01_5320000_5420000	1	5320000	1.361851e-03
SL2.40ch01_5330000_5430000	1	5330000	1.411937e-03
SL2.40ch01_5340000_5440000	1	5340000	1.566134e-03
SL2.40ch01_5350000_5450000	1	5350000	9.644603e-04
SL2.40ch01_5360000_5460000	1	5360000	9.575725e-04
SL2.40ch01_5370000_5470000	1	5370000	6.178783e-04
SL2.40ch01_5380000_5480000	1	5380000	1.609157e-03
SL2.40ch01_5390000_5490000	1	5390000	1.517334e-03
SL2.40ch01_5400000_5500000	1	5400000	1.232306e-03
SL2.40ch01_5410000_5510000	1	5410000	1.032384e-03
SL2.40ch01_5420000_5520000	1	5420000	1.865562e-03
SL2.40ch01_5430000_5530000	1	5430000	1.929049e-03
SL2.40ch01_5440000_5540000	1	5440000	2.120132e-03
SL2.40ch01_5450000_5550000	1	5450000	2.177185e-03
SL2.40ch01_5460000_5560000	1	5460000	2.768880e-03
SL2.40ch01_5470000_5570000	1	5470000	2.812952e-03
SL2.40ch01_5480000_5580000	1	5480000	2.756211e-03
SL2.40ch01_5490000_5590000	1	5490000	3.466306e-03
SL2.40ch01_5500000_5600000	1	5500000	6.622095e-03
SL2.40ch01_5510000_5610000	1	5510000	8.591978e-03
SL2.40ch01_5520000_5620000	1	5520000	7.870765e-03
SL2.40ch01_5530000_5630000	1	5530000	8.016417e-03
SL2.40ch01_5540000_5640000	1	5540000	8.133554e-03
SL2.40ch01_5550000_5650000	1	5550000	9.465035e-03
SL2.40ch01_5560000_5660000	1	5560000	9.513979e-03
SL2.40ch01_5570000_5670000	1	5570000	1.041428e-02
SL2.40ch01_5580000_5680000	1	5580000	9.652885e-03
SL2.40ch01_5590000_5690000	1	5590000	8.662162e-03
SL2.40ch01_5600000_5700000	1	5600000	6.721471e-03
SL2.40ch01_5610000_5710000	1	5610000	4.527860e-03
SL2.40ch01_5620000_5720000	1	5620000	4.131519e-03
SL2.40ch01_5630000_5730000	1	5630000	3.742754e-03
SL2.40ch01_5640000_5740000	1	5640000	3.434776e-03
SL2.40ch01_5650000_5750000	1	5650000	2.859540e-03
SL2.40ch01_5660000_5760000	1	5660000	2.934267e-03
SL2.40ch01_5670000_5770000	1	5670000	2.151384e-03
SL2.40ch01_5680000_5780000	1	5680000	2.020679e-03
SL2.40ch01_5690000_5790000	1	5690000	2.059316e-03
SL2.40ch01_5700000_5800000	1	5700000	8.529377e-04
SL2.40ch01_5710000_5810000	1	5710000	7.396527e-04
SL2.40ch01_5720000_5820000	1	5720000	5.943513e-04
SL2.40ch01_5730000_5830000	1	5730000	2.161354e-03
SL2.40ch01_5740000_5840000	1	5740000	2.266661e-03
SL2.40ch01_5750000_5850000	1	5750000	2.675197e-03
SL2.40ch01_5760000_5860000	1	5760000	2.824206e-03
SL2.40ch01_5770000_5870000	1	5770000	2.661480e-03
SL2.40ch01_5780000_5880000	1	5780000	3.415910e-03
SL2.40ch01_5790000_5890000	1	5790000	3.625894e-03
SL2.40ch01_5800000_5900000	1	5800000	3.333486e-03
SL2.40ch01_5810000_5910000	1	5810000	3.472035e-03
SL2.40ch01_5820000_5920000	1	5820000	2.952568e-03
SL2.40ch01_5830000_5930000	1	5830000	1.905089e-03
SL2.40ch01_5840000_5940000	1	5840000	2.511942e-03
SL2.40ch01_5850000_5950000	1	5850000	2.382450e-03
SL2.40ch01_5860000_5960000	1	5860000	3.144551e-03
SL2.40ch01_5870000_5970000	1	5870000	3.219060e-03
SL2.40ch01_5880000_5980000	1	5880000	2.971068e-03
SL2.40ch01_5890000_5990000	1	5890000	2.963903e-03
SL2.40ch01_5900000_6000000	1	5900000	4.316043e-03
SL2.40ch01_5910000_6010000	1	5910000	4.283612e-03
SL2.40ch01_5920000_6020000	1	5920000	5.187590e-03
SL2.40ch01_5930000_6030000	1	5930000	8.099794e-03
SL2.40ch01_5940000_6040000	1	5940000	7.504801e-03
SL2.40ch01_5950000_6050000	1	5950000	7.643066e-03
SL2.40ch01_5960000_6060000	1	5960000	5.361647e-03
SL2.40ch01_5970000_6070000	1	5970000	6.222754e-03
SL2.40ch01_5980000_6080000	1	5980000	5.883562e-03
SL2.40ch01_5990000_6090000	1	5990000	5.801937e-03
SL2.40ch01_6000000_6100000	1	6000000	4.107514e-03
SL2.40ch01_6010000_6110000	1	6010000	3.889518e-03
SL2.40ch01_6020000_6120000	1	6020000	4.480459e-03
SL2.40ch01_6030000_6130000	1	6030000	1.629324e-03
SL2.40ch01_6040000_6140000	1	6040000	2.500152e-03
SL2.40ch01_6050000_6150000	1	6050000	2.242962e-03
SL2.40ch01_6060000_6160000	1	6060000	4.053391e-03
SL2.40ch01_6070000_6170000	1	6070000	3.924536e-03
SL2.40ch01_6080000_6180000	1	6080000	4.289129e-03
SL2.40ch01_6090000_6190000	1	6090000	3.583093e-03
SL2.40ch01_6100000_6200000	1	6100000	3.128297e-03
SL2.40ch01_6110000_6210000	1	6110000	3.003264e-03
SL2.40ch01_6120000_6220000	1	6120000	2.577963e-03
SL2.40ch01_6130000_6230000	1	6130000	2.661570e-03
SL2.40ch01_6140000_6240000	1	6140000	2.309547e-03
SL2.40ch01_6150000_6250000	1	6150000	2.336611e-03
SL2.40ch01_6160000_6260000	1	6160000	1.374734e-03
SL2.40ch01_6170000_6270000	1	6170000	1.046726e-03
SL2.40ch01_6180000_6280000	1	6180000	1.030164e-03
SL2.40ch01_6190000_6290000	1	6190000	1.234284e-03
SL2.40ch01_6200000_6300000	1	6200000	3.016894e-03
SL2.40ch01_6210000_6310000	1	6210000	2.745019e-03
SL2.40ch01_6220000_6320000	1	6220000	2.585948e-03
SL2.40ch01_6230000_6330000	1	6230000	2.427259e-03
SL2.40ch01_6240000_6340000	1	6240000	2.295923e-03
SL2.40ch01_6250000_6350000	1	6250000	2.315890e-03
SL2.40ch01_6260000_6360000	1	6260000	2.541220e-03
SL2.40ch01_6270000_6370000	1	6270000	3.562396e-03
SL2.40ch01_6280000_6380000	1	6280000	4.073038e-03
SL2.40ch01_6290000_6390000	1	6290000	4.135459e-03
SL2.40ch01_6300000_6400000	1	6300000	3.630980e-03
SL2.40ch01_6310000_6410000	1	6310000	3.814269e-03
SL2.40ch01_6320000_6420000	1	6320000	4.364182e-03
SL2.40ch01_6330000_6430000	1	6330000	4.836576e-03
SL2.40ch01_6340000_6440000	1	6340000	5.639765e-03
SL2.40ch01_6350000_6450000	1	6350000	6.223038e-03
SL2.40ch01_6360000_6460000	1	6360000	5.647509e-03
SL2.40ch01_6370000_6470000	1	6370000	4.625297e-03
SL2.40ch01_6380000_6480000	1	6380000	3.943289e-03
SL2.40ch01_6390000_6490000	1	6390000	3.799128e-03
SL2.40ch01_6400000_6500000	1	6400000	2.994553e-03
SL2.40ch01_6410000_6510000	1	6410000	3.504507e-03
SL2.40ch01_6420000_6520000	1	6420000	3.381920e-03
SL2.40ch01_6430000_6530000	1	6430000	2.760786e-03
SL2.40ch01_6440000_6540000	1	6440000	2.603875e-03
SL2.40ch01_6450000_6550000	1	6450000	2.009498e-03
SL2.40ch01_6460000_6560000	1	6460000	1.629485e-03
SL2.40ch01_6470000_6570000	1	6470000	1.478882e-03
SL2.40ch01_6480000_6580000	1	6480000	1.600699e-03
SL2.40ch01_6490000_6590000	1	6490000	1.535014e-03
SL2.40ch01_6500000_6600000	1	6500000	1.288604e-03
SL2.40ch01_6510000_6610000	1	6510000	2.088164e-03
SL2.40ch01_6520000_6620000	1	6520000	1.749986e-03
SL2.40ch01_6530000_6630000	1	6530000	1.825370e-03
SL2.40ch01_6540000_6640000	1	6540000	1.805097e-03
SL2.40ch01_6550000_6650000	1	6550000	2.215300e-03
SL2.40ch01_6560000_6660000	1	6560000	2.202230e-03
SL2.40ch01_6570000_6670000	1	6570000	3.901571e-03
SL2.40ch01_6580000_6680000	1	6580000	6.265486e-03
SL2.40ch01_6590000_6690000	1	6590000	6.877107e-03
SL2.40ch01_6600000_6700000	1	6600000	6.925757e-03
SL2.40ch01_6610000_6710000	1	6610000	6.398052e-03
SL2.40ch01_6620000_6720000	1	6620000	6.341729e-03
SL2.40ch01_6630000_6730000	1	6630000	7.201924e-03
SL2.40ch01_6640000_6740000	1	6640000	7.148166e-03
SL2.40ch01_6650000_6750000	1	6650000	6.475825e-03
SL2.40ch01_6660000_6760000	1	6660000	6.117771e-03
SL2.40ch01_6670000_6770000	1	6670000	5.671768e-03
SL2.40ch01_6680000_6780000	1	6680000	4.272169e-03
SL2.40ch01_6690000_6790000	1	6690000	4.935412e-03
SL2.40ch01_6700000_6800000	1	6700000	4.703964e-03
SL2.40ch01_6710000_6810000	1	6710000	4.389355e-03
SL2.40ch01_6720000_6820000	1	6720000	4.333864e-03
SL2.40ch01_6730000_6830000	1	6730000	3.195126e-03
SL2.40ch01_6740000_6840000	1	6740000	3.334147e-03
SL2.40ch01_6750000_6850000	1	6750000	3.469701e-03
SL2.40ch01_6760000_6860000	1	6760000	4.378205e-03
SL2.40ch01_6770000_6870000	1	6770000	4.253817e-03
SL2.40ch01_6780000_6880000	1	6780000	5.059590e-03
SL2.40ch01_6790000_6890000	1	6790000	4.259055e-03
SL2.40ch01_6800000_6900000	1	6800000	4.717592e-03
SL2.40ch01_6810000_6910000	1	6810000	5.614892e-03
SL2.40ch01_6820000_6920000	1	6820000	5.496246e-03
SL2.40ch01_6830000_6930000	1	6830000	8.864919e-03
SL2.40ch01_6840000_6940000	1	6840000	7.940775e-03
SL2.40ch01_6850000_6950000	1	6850000	9.888693e-03
SL2.40ch01_6860000_6960000	1	6860000	8.883423e-03
SL2.40ch01_6870000_6970000	1	6870000	8.165715e-03
SL2.40ch01_6880000_6980000	1	6880000	7.981534e-03
SL2.40ch01_6890000_6990000	1	6890000	8.223726e-03
SL2.40ch01_6900000_7000000	1	6900000	8.112257e-03
SL2.40ch01_6910000_7010000	1	6910000	8.200942e-03
SL2.40ch01_6920000_7020000	1	6920000	9.128458e-03
SL2.40ch01_6930000_7030000	1	6930000	5.870113e-03
SL2.40ch01_6940000_7040000	1	6940000	6.432087e-03
SL2.40ch01_6950000_7050000	1	6950000	3.141578e-03
SL2.40ch01_6960000_7060000	1	6960000	4.324710e-03
SL2.40ch01_6970000_7070000	1	6970000	5.401745e-03
SL2.40ch01_6980000_7080000	1	6980000	4.655018e-03
SL2.40ch01_6990000_7090000	1	6990000	4.244885e-03
SL2.40ch01_7000000_7100000	1	7000000	4.626601e-03
SL2.40ch01_7010000_7110000	1	7010000	4.161338e-03
SL2.40ch01_7020000_7120000	1	7020000	4.257954e-03
SL2.40ch01_7030000_7130000	1	7030000	5.190106e-03
SL2.40ch01_7040000_7140000	1	7040000	4.973512e-03
SL2.40ch01_7050000_7150000	1	7050000	5.354459e-03
SL2.40ch01_7060000_7160000	1	7060000	5.024235e-03
SL2.40ch01_7070000_7170000	1	7070000	4.455048e-03
SL2.40ch01_7080000_7180000	1	7080000	4.877855e-03
SL2.40ch01_7090000_7190000	1	7090000	7.322502e-03
SL2.40ch01_7100000_7200000	1	7100000	7.159175e-03
SL2.40ch01_7110000_7210000	1	7110000	7.282979e-03
SL2.40ch01_7120000_7220000	1	7120000	8.984170e-03
SL2.40ch01_7130000_7230000	1	7130000	8.158652e-03
SL2.40ch01_7140000_7240000	1	7140000	1.032494e-02
SL2.40ch01_7150000_7250000	1	7150000	1.138098e-02
SL2.40ch01_7160000_7260000	1	7160000	9.968291e-03
SL2.40ch01_7170000_7270000	1	7170000	9.531987e-03
SL2.40ch01_7180000_7280000	1	7180000	9.770686e-03
SL2.40ch01_7190000_7290000	1	7190000	9.481718e-03
SL2.40ch01_7200000_7300000	1	7200000	9.635004e-03
SL2.40ch01_7210000_7310000	1	7210000	9.592367e-03
SL2.40ch01_7220000_7320000	1	7220000	8.201094e-03
SL2.40ch01_7230000_7330000	1	7230000	7.813621e-03
SL2.40ch01_7240000_7340000	1	7240000	6.035888e-03
SL2.40ch01_7250000_7350000	1	7250000	4.230342e-03
SL2.40ch01_7260000_7360000	1	7260000	5.070947e-03
SL2.40ch01_7270000_7370000	1	7270000	8.227876e-03
SL2.40ch01_7280000_7380000	1	7280000	8.486748e-03
SL2.40ch01_7290000_7390000	1	7290000	6.448902e-03
SL2.40ch01_7300000_7400000	1	7300000	6.315450e-03
SL2.40ch01_7310000_7410000	1	7310000	6.418966e-03
SL2.40ch01_7320000_7420000	1	7320000	6.434733e-03
SL2.40ch01_7330000_7430000	1	7330000	6.456560e-03
SL2.40ch01_7340000_7440000	1	7340000	6.396659e-03
SL2.40ch01_7350000_7450000	1	7350000	6.909941e-03
SL2.40ch01_7360000_7460000	1	7360000	6.683951e-03
SL2.40ch01_7370000_7470000	1	7370000	3.935440e-03
SL2.40ch01_7380000_7480000	1	7380000	3.131096e-03
SL2.40ch01_7390000_7490000	1	7390000	3.502163e-03
SL2.40ch01_7400000_7500000	1	7400000	3.214553e-03
SL2.40ch01_7410000_7510000	1	7410000	3.247238e-03
SL2.40ch01_7420000_7520000	1	7420000	2.980440e-03
SL2.40ch01_7430000_7530000	1	7430000	3.056968e-03
SL2.40ch01_7440000_7540000	1	7440000	3.048480e-03
SL2.40ch01_7450000_7550000	1	7450000	2.476793e-03
SL2.40ch01_7460000_7560000	1	7460000	2.337409e-03
SL2.40ch01_7470000_7570000	1	7470000	2.146596e-03
SL2.40ch01_7480000_7580000	1	7480000	2.391033e-03
SL2.40ch01_7490000_7590000	1	7490000	1.861226e-03
SL2.40ch01_7500000_7600000	1	7500000	2.398323e-03
SL2.40ch01_7510000_7610000	1	7510000	3.617297e-03
SL2.40ch01_7520000_7620000	1	7520000	4.319569e-03
SL2.40ch01_7530000_7630000	1	7530000	4.454598e-03
SL2.40ch01_7540000_7640000	1	7540000	4.302074e-03
SL2.40ch01_7550000_7650000	1	7550000	4.414215e-03
SL2.40ch01_7560000_7660000	1	7560000	5.058667e-03
SL2.40ch01_7570000_7670000	1	7570000	5.562749e-03
SL2.40ch01_7580000_7680000	1	7580000	4.773294e-03
SL2.40ch01_7590000_7690000	1	7590000	4.834609e-03
SL2.40ch01_7600000_7700000	1	7600000	3.904135e-03
SL2.40ch01_7610000_7710000	1	7610000	3.677343e-03
SL2.40ch01_7620000_7720000	1	7620000	3.174103e-03
SL2.40ch01_7630000_7730000	1	7630000	3.096873e-03
SL2.40ch01_7640000_7740000	1	7640000	2.942831e-03
SL2.40ch01_7650000_7750000	1	7650000	4.864626e-03
SL2.40ch01_7660000_7760000	1	7660000	4.595420e-03
SL2.40ch01_7670000_7770000	1	7670000	6.120092e-03
SL2.40ch01_7680000_7780000	1	7680000	6.097850e-03
SL2.40ch01_7690000_7790000	1	7690000	7.030853e-03
SL2.40ch01_7700000_7800000	1	7700000	6.709256e-03
SL2.40ch01_7710000_7810000	1	7710000	7.558495e-03
SL2.40ch01_7720000_7820000	1	7720000	7.853117e-03
SL2.40ch01_7730000_7830000	1	7730000	9.011861e-03
SL2.40ch01_7740000_7840000	1	7740000	8.909685e-03
SL2.40ch01_7750000_7850000	1	7750000	7.663522e-03
SL2.40ch01_7760000_7860000	1	7760000	8.174906e-03
SL2.40ch01_7770000_7870000	1	7770000	7.334958e-03
SL2.40ch01_7780000_7880000	1	7780000	7.443873e-03
SL2.40ch01_7790000_7890000	1	7790000	6.554805e-03
SL2.40ch01_7800000_7900000	1	7800000	7.774448e-03
SL2.40ch01_7810000_7910000	1	7810000	6.793265e-03
SL2.40ch01_7820000_7920000	1	7820000	6.621572e-03
SL2.40ch01_7830000_7930000	1	7830000	6.066868e-03
SL2.40ch01_7840000_7940000	1	7840000	6.312449e-03
SL2.40ch01_7850000_7950000	1	7850000	6.105957e-03
SL2.40ch01_7860000_7960000	1	7860000	6.029654e-03
SL2.40ch01_7870000_7970000	1	7870000	4.798566e-03
SL2.40ch01_7880000_7980000	1	7880000	4.619175e-03
SL2.40ch01_7890000_7990000	1	7890000	5.014593e-03
SL2.40ch01_7900000_8000000	1	7900000	3.252326e-03
SL2.40ch01_7910000_8010000	1	7910000	3.189676e-03
SL2.40ch01_7920000_8020000	1	7920000	3.990783e-03
SL2.40ch01_7930000_8030000	1	7930000	3.829717e-03
SL2.40ch01_7940000_8040000	1	7940000	4.711985e-03
SL2.40ch01_7950000_8050000	1	7950000	4.817840e-03
SL2.40ch01_7960000_8060000	1	7960000	5.174415e-03
SL2.40ch01_7970000_8070000	1	7970000	4.965675e-03
SL2.40ch01_7980000_8080000	1	7980000	4.701094e-03
SL2.40ch01_7990000_8090000	1	7990000	4.356117e-03
SL2.40ch01_8000000_8100000	1	8000000	4.714347e-03
SL2.40ch01_8010000_8110000	1	8010000	6.575767e-03
SL2.40ch01_8020000_8120000	1	8020000	8.013924e-03
SL2.40ch01_8030000_8130000	1	8030000	7.715867e-03
SL2.40ch01_8040000_8140000	1	8040000	6.600665e-03
SL2.40ch01_8050000_8150000	1	8050000	9.552531e-03
SL2.40ch01_8060000_8160000	1	8060000	9.193625e-03
SL2.40ch01_8070000_8170000	1	8070000	1.001793e-02
SL2.40ch01_8080000_8180000	1	8080000	1.108777e-02
SL2.40ch01_8090000_8190000	1	8090000	1.287328e-02
SL2.40ch01_8100000_8200000	1	8100000	1.250204e-02
SL2.40ch01_8110000_8210000	1	8110000	1.042037e-02
SL2.40ch01_8120000_8220000	1	8120000	9.121922e-03
SL2.40ch01_8130000_8230000	1	8130000	8.856453e-03
SL2.40ch01_8140000_8240000	1	8140000	8.489565e-03
SL2.40ch01_8150000_8250000	1	8150000	4.998817e-03
SL2.40ch01_8160000_8260000	1	8160000	4.860968e-03
SL2.40ch01_8170000_8270000	1	8170000	4.280902e-03
SL2.40ch01_8180000_8280000	1	8180000	4.207032e-03
SL2.40ch01_8190000_8290000	1	8190000	3.923827e-03
SL2.40ch01_8200000_8300000	1	8200000	3.986216e-03
SL2.40ch01_8210000_8310000	1	8210000	3.957215e-03
SL2.40ch01_8220000_8320000	1	8220000	3.746108e-03
SL2.40ch01_8230000_8330000	1	8230000	3.789275e-03
SL2.40ch01_8240000_8340000	1	8240000	3.696632e-03
SL2.40ch01_8250000_8350000	1	8250000	3.852229e-03
SL2.40ch01_8260000_8360000	1	8260000	3.985254e-03
SL2.40ch01_8270000_8370000	1	8270000	5.184464e-03
SL2.40ch01_8280000_8380000	1	8280000	4.884861e-03
SL2.40ch01_8290000_8390000	1	8290000	7.084510e-03
SL2.40ch01_8300000_8400000	1	8300000	7.423082e-03
SL2.40ch01_8310000_8410000	1	8310000	8.560198e-03
SL2.40ch01_8320000_8420000	1	8320000	8.739519e-03
SL2.40ch01_8330000_8430000	1	8330000	1.104689e-02
SL2.40ch01_8340000_8440000	1	8340000	1.130146e-02
SL2.40ch01_8350000_8450000	1	8350000	1.054624e-02
SL2.40ch01_8360000_8460000	1	8360000	1.061587e-02
SL2.40ch01_8370000_8470000	1	8370000	9.305092e-03
SL2.40ch01_8380000_8480000	1	8380000	1.037058e-02
SL2.40ch01_8390000_8490000	1	8390000	8.755066e-03
SL2.40ch01_8400000_8500000	1	8400000	8.104417e-03
SL2.40ch01_8410000_8510000	1	8410000	6.649548e-03
SL2.40ch01_8420000_8520000	1	8420000	7.179286e-03
SL2.40ch01_8430000_8530000	1	8430000	4.849814e-03
SL2.40ch01_8440000_8540000	1	8440000	4.829178e-03
SL2.40ch01_8450000_8550000	1	8450000	4.910563e-03
SL2.40ch01_8460000_8560000	1	8460000	5.120453e-03
SL2.40ch01_8470000_8570000	1	8470000	5.511738e-03
SL2.40ch01_8480000_8580000	1	8480000	4.084281e-03
SL2.40ch01_8490000_8590000	1	8490000	4.380503e-03
SL2.40ch01_8500000_8600000	1	8500000	5.237639e-03
SL2.40ch01_8510000_8610000	1	8510000	5.042018e-03
SL2.40ch01_8520000_8620000	1	8520000	4.542762e-03
SL2.40ch01_8530000_8630000	1	8530000	5.054181e-03
SL2.40ch01_8540000_8640000	1	8540000	5.125812e-03
SL2.40ch01_8550000_8650000	1	8550000	5.093252e-03
SL2.40ch01_8560000_8660000	1	8560000	4.862600e-03
SL2.40ch01_8570000_8670000	1	8570000	4.445872e-03
SL2.40ch01_8580000_8680000	1	8580000	4.307611e-03
SL2.40ch01_8590000_8690000	1	8590000	3.936006e-03
SL2.40ch01_8600000_8700000	1	8600000	2.903117e-03
SL2.40ch01_8610000_8710000	1	8610000	3.147359e-03
SL2.40ch01_8620000_8720000	1	8620000	3.213197e-03
SL2.40ch01_8630000_8730000	1	8630000	2.399783e-03
SL2.40ch01_8640000_8740000	1	8640000	2.230650e-03
SL2.40ch01_8650000_8750000	1	8650000	4.651049e-03
SL2.40ch01_8660000_8760000	1	8660000	4.797662e-03
SL2.40ch01_8670000_8770000	1	8670000	4.747819e-03
SL2.40ch01_8680000_8780000	1	8680000	4.719929e-03
SL2.40ch01_8690000_8790000	1	8690000	4.928935e-03
SL2.40ch01_8700000_8800000	1	8700000	4.843079e-03
SL2.40ch01_8710000_8810000	1	8710000	5.200101e-03
SL2.40ch01_8720000_8820000	1	8720000	4.903967e-03
SL2.40ch01_8730000_8830000	1	8730000	6.134563e-03
SL2.40ch01_8740000_8840000	1	8740000	5.856834e-03
SL2.40ch01_8750000_8850000	1	8750000	4.826560e-03
SL2.40ch01_8760000_8860000	1	8760000	7.255164e-03
SL2.40ch01_8770000_8870000	1	8770000	8.528594e-03
SL2.40ch01_8780000_8880000	1	8780000	8.565755e-03
SL2.40ch01_8790000_8890000	1	8790000	8.093724e-03
SL2.40ch01_8800000_8900000	1	8800000	7.827904e-03
SL2.40ch01_8810000_8910000	1	8810000	1.064636e-02
SL2.40ch01_8820000_8920000	1	8820000	1.091357e-02
SL2.40ch01_8830000_8930000	1	8830000	9.975360e-03
SL2.40ch01_8840000_8940000	1	8840000	1.098028e-02
SL2.40ch01_8850000_8950000	1	8850000	1.055257e-02
SL2.40ch01_8860000_8960000	1	8860000	9.909708e-03
SL2.40ch01_8870000_8970000	1	8870000	8.192232e-03
SL2.40ch01_8880000_8980000	1	8880000	8.119397e-03
SL2.40ch01_8890000_8990000	1	8890000	8.031818e-03
SL2.40ch01_8900000_9000000	1	8900000	8.121186e-03
SL2.40ch01_8910000_9010000	1	8910000	4.951485e-03
SL2.40ch01_8920000_9020000	1	8920000	4.565909e-03
SL2.40ch01_8930000_9030000	1	8930000	4.731907e-03
SL2.40ch01_8940000_9040000	1	8940000	4.462323e-03
SL2.40ch01_8950000_9050000	1	8950000	4.418471e-03
SL2.40ch01_8960000_9060000	1	8960000	3.853599e-03
SL2.40ch01_8970000_9070000	1	8970000	4.375173e-03
SL2.40ch01_8980000_9080000	1	8980000	3.881029e-03
SL2.40ch01_8990000_9090000	1	8990000	4.176985e-03
SL2.40ch01_9000000_9100000	1	9000000	8.859221e-03
SL2.40ch01_9010000_9110000	1	9010000	8.467373e-03
SL2.40ch01_9020000_9120000	1	9020000	9.045311e-03
SL2.40ch01_9030000_9130000	1	9030000	8.580585e-03
SL2.40ch01_9040000_9140000	1	9040000	7.885395e-03
SL2.40ch01_9050000_9150000	1	9050000	8.519872e-03
SL2.40ch01_9060000_9160000	1	9060000	7.859924e-03
