SNP	CHR	BP	P
SL2.40ch01_4600000_4700000	1	4600000	5.318679e-01
SL2.40ch01_4610000_4710000	1	4610000	5.336034e-01
SL2.40ch01_4620000_4720000	1	4620000	5.913886e-01
SL2.40ch01_4630000_4730000	1	4630000	5.954692e-01
SL2.40ch01_4640000_4740000	1	4640000	5.716653e-01
SL2.40ch01_4650000_4750000	1	4650000	6.187841e-01
SL2.40ch01_4660000_4760000	1	4660000	5.208304e-01
SL2.40ch01_4670000_4770000	1	4670000	5.742326e-01
SL2.40ch01_4680000_4780000	1	4680000	5.588584e-01
SL2.40ch01_4690000_4790000	1	4690000	5.469991e-01
SL2.40ch01_4700000_4800000	1	4700000	5.227500e-01
SL2.40ch01_4710000_4810000	1	4710000	4.898537e-01
SL2.40ch01_4720000_4820000	1	4720000	4.586765e-01
SL2.40ch01_4730000_4830000	1	4730000	4.301610e-01
SL2.40ch01_4740000_4840000	1	4740000	4.324015e-01
SL2.40ch01_4750000_4850000	1	4750000	4.367908e-01
SL2.40ch01_4760000_4860000	1	4760000	4.404929e-01
SL2.40ch01_4770000_4870000	1	4770000	4.107457e-01
SL2.40ch01_4780000_4880000	1	4780000	4.340133e-01
SL2.40ch01_4790000_4890000	1	4790000	4.197748e-01
SL2.40ch01_4800000_4900000	1	4800000	4.208896e-01
SL2.40ch01_4810000_4910000	1	4810000	4.621632e-01
SL2.40ch01_4820000_4920000	1	4820000	5.061444e-01
SL2.40ch01_4830000_4930000	1	4830000	5.263890e-01
SL2.40ch01_4840000_4940000	1	4840000	5.329371e-01
SL2.40ch01_4850000_4950000	1	4850000	5.303688e-01
SL2.40ch01_4860000_4960000	1	4860000	5.053905e-01
SL2.40ch01_4870000_4970000	1	4870000	4.718789e-01
SL2.40ch01_4880000_4980000	1	4880000	4.691090e-01
SL2.40ch01_4890000_4990000	1	4890000	4.722318e-01
SL2.40ch01_4900000_5000000	1	4900000	4.681925e-01
SL2.40ch01_4910000_5010000	1	4910000	4.512131e-01
SL2.40ch01_4920000_5020000	1	4920000	4.221474e-01
SL2.40ch01_4930000_5030000	1	4930000	4.185148e-01
SL2.40ch01_4940000_5040000	1	4940000	4.151063e-01
SL2.40ch01_4950000_5050000	1	4950000	4.226597e-01
SL2.40ch01_4960000_5060000	1	4960000	4.196840e-01
SL2.40ch01_4970000_5070000	1	4970000	4.593903e-01
SL2.40ch01_4980000_5080000	1	4980000	4.407944e-01
SL2.40ch01_4990000_5090000	1	4990000	4.315178e-01
SL2.40ch01_5000000_5100000	1	5000000	4.295309e-01
SL2.40ch01_5010000_5110000	1	5010000	4.262013e-01
SL2.40ch01_5020000_5120000	1	5020000	3.463420e-01
SL2.40ch01_5030000_5130000	1	5030000	3.199839e-01
SL2.40ch01_5040000_5140000	1	5040000	3.215093e-01
SL2.40ch01_5050000_5150000	1	5050000	3.728421e-01
SL2.40ch01_5060000_5160000	1	5060000	4.030979e-01
SL2.40ch01_5070000_5170000	1	5070000	4.044437e-01
SL2.40ch01_5080000_5180000	1	5080000	4.102305e-01
SL2.40ch01_5090000_5190000	1	5090000	4.078534e-01
SL2.40ch01_5100000_5200000	1	5100000	4.258116e-01
SL2.40ch01_5110000_5210000	1	5110000	4.250502e-01
SL2.40ch01_5120000_5220000	1	5120000	4.474968e-01
SL2.40ch01_5130000_5230000	1	5130000	5.040188e-01
SL2.40ch01_5140000_5240000	1	5140000	5.248338e-01
SL2.40ch01_5150000_5250000	1	5150000	4.810695e-01
SL2.40ch01_5160000_5260000	1	5160000	4.615994e-01
SL2.40ch01_5170000_5270000	1	5170000	4.573402e-01
SL2.40ch01_5180000_5280000	1	5180000	4.388925e-01
SL2.40ch01_5190000_5290000	1	5190000	4.595650e-01
SL2.40ch01_5200000_5300000	1	5200000	4.415934e-01
SL2.40ch01_5210000_5310000	1	5210000	4.305162e-01
SL2.40ch01_5220000_5320000	1	5220000	4.271784e-01
SL2.40ch01_5230000_5330000	1	5230000	4.193440e-01
SL2.40ch01_5240000_5340000	1	5240000	3.929264e-01
SL2.40ch01_5250000_5350000	1	5250000	3.721996e-01
SL2.40ch01_5260000_5360000	1	5260000	3.514562e-01
SL2.40ch01_5270000_5370000	1	5270000	3.355305e-01
SL2.40ch01_5280000_5380000	1	5280000	3.419980e-01
SL2.40ch01_5290000_5390000	1	5290000	3.391372e-01
SL2.40ch01_5300000_5400000	1	5300000	3.227419e-01
SL2.40ch01_5310000_5410000	1	5310000	3.082382e-01
SL2.40ch01_5320000_5420000	1	5320000	2.911680e-01
SL2.40ch01_5330000_5430000	1	5330000	3.113555e-01
SL2.40ch01_5340000_5440000	1	5340000	2.971137e-01
SL2.40ch01_5350000_5450000	1	5350000	3.064599e-01
SL2.40ch01_5360000_5460000	1	5360000	3.016826e-01
SL2.40ch01_5370000_5470000	1	5370000	3.351167e-01
SL2.40ch01_5380000_5480000	1	5380000	3.409116e-01
SL2.40ch01_5390000_5490000	1	5390000	3.995449e-01
SL2.40ch01_5400000_5500000	1	5400000	3.860271e-01
SL2.40ch01_5410000_5510000	1	5410000	3.816252e-01
SL2.40ch01_5420000_5520000	1	5420000	3.764412e-01
SL2.40ch01_5430000_5530000	1	5430000	3.697094e-01
SL2.40ch01_5440000_5540000	1	5440000	3.618730e-01
SL2.40ch01_5450000_5550000	1	5450000	3.850572e-01
SL2.40ch01_5460000_5560000	1	5460000	3.947574e-01
SL2.40ch01_5470000_5570000	1	5470000	3.897131e-01
SL2.40ch01_5480000_5580000	1	5480000	3.930343e-01
SL2.40ch01_5490000_5590000	1	5490000	3.570723e-01
SL2.40ch01_5500000_5600000	1	5500000	3.666070e-01
SL2.40ch01_5510000_5610000	1	5510000	3.813295e-01
SL2.40ch01_5520000_5620000	1	5520000	3.874961e-01
SL2.40ch01_5530000_5630000	1	5530000	3.908720e-01
SL2.40ch01_5540000_5640000	1	5540000	4.447791e-01
SL2.40ch01_5550000_5650000	1	5550000	4.548040e-01
SL2.40ch01_5560000_5660000	1	5560000	5.179746e-01
SL2.40ch01_5570000_5670000	1	5570000	5.368471e-01
SL2.40ch01_5580000_5680000	1	5580000	5.417975e-01
SL2.40ch01_5590000_5690000	1	5590000	5.563329e-01
SL2.40ch01_5600000_5700000	1	5600000	5.625145e-01
SL2.40ch01_5610000_5710000	1	5610000	5.293608e-01
SL2.40ch01_5620000_5720000	1	5620000	5.012598e-01
SL2.40ch01_5630000_5730000	1	5630000	5.346610e-01
SL2.40ch01_5640000_5740000	1	5640000	5.028975e-01
SL2.40ch01_5650000_5750000	1	5650000	4.784562e-01
SL2.40ch01_5660000_5760000	1	5660000	4.453810e-01
SL2.40ch01_5670000_5770000	1	5670000	4.181852e-01
SL2.40ch01_5680000_5780000	1	5680000	3.953616e-01
SL2.40ch01_5690000_5790000	1	5690000	4.262684e-01
SL2.40ch01_5700000_5800000	1	5700000	4.196032e-01
SL2.40ch01_5710000_5810000	1	5710000	4.080019e-01
SL2.40ch01_5720000_5820000	1	5720000	4.234836e-01
SL2.40ch01_5730000_5830000	1	5730000	3.695523e-01
SL2.40ch01_5740000_5840000	1	5740000	3.761925e-01
SL2.40ch01_5750000_5850000	1	5750000	3.813766e-01
SL2.40ch01_5760000_5860000	1	5760000	3.879707e-01
SL2.40ch01_5770000_5870000	1	5770000	4.167497e-01
SL2.40ch01_5780000_5880000	1	5780000	4.618590e-01
SL2.40ch01_5790000_5890000	1	5790000	4.022754e-01
SL2.40ch01_5800000_5900000	1	5800000	3.999375e-01
SL2.40ch01_5810000_5910000	1	5810000	4.028005e-01
SL2.40ch01_5820000_5920000	1	5820000	3.910432e-01
SL2.40ch01_5830000_5930000	1	5830000	3.685257e-01
SL2.40ch01_5840000_5940000	1	5840000	3.648796e-01
SL2.40ch01_5850000_5950000	1	5850000	3.752752e-01
SL2.40ch01_5860000_5960000	1	5860000	3.722984e-01
SL2.40ch01_5870000_5970000	1	5870000	3.708360e-01
SL2.40ch01_5880000_5980000	1	5880000	3.621703e-01
SL2.40ch01_5890000_5990000	1	5890000	3.611080e-01
SL2.40ch01_5900000_6000000	1	5900000	3.639897e-01
SL2.40ch01_5910000_6010000	1	5910000	3.629553e-01
SL2.40ch01_5920000_6020000	1	5920000	3.716762e-01
SL2.40ch01_5930000_6030000	1	5930000	3.908264e-01
SL2.40ch01_5940000_6040000	1	5940000	3.948310e-01
SL2.40ch01_5950000_6050000	1	5950000	3.975855e-01
SL2.40ch01_5960000_6060000	1	5960000	3.988418e-01
SL2.40ch01_5970000_6070000	1	5970000	3.704591e-01
SL2.40ch01_5980000_6080000	1	5980000	3.742068e-01
SL2.40ch01_5990000_6090000	1	5990000	3.518303e-01
SL2.40ch01_6000000_6100000	1	6000000	3.421544e-01
SL2.40ch01_6010000_6110000	1	6010000	3.424955e-01
SL2.40ch01_6020000_6120000	1	6020000	3.397120e-01
SL2.40ch01_6030000_6130000	1	6030000	3.282744e-01
SL2.40ch01_6040000_6140000	1	6040000	3.618895e-01
SL2.40ch01_6050000_6150000	1	6050000	3.627329e-01
SL2.40ch01_6060000_6160000	1	6060000	3.679585e-01
SL2.40ch01_6070000_6170000	1	6070000	3.954771e-01
SL2.40ch01_6080000_6180000	1	6080000	3.939493e-01
SL2.40ch01_6090000_6190000	1	6090000	3.841395e-01
SL2.40ch01_6100000_6200000	1	6100000	3.717954e-01
SL2.40ch01_6110000_6210000	1	6110000	3.761337e-01
SL2.40ch01_6120000_6220000	1	6120000	3.696814e-01
SL2.40ch01_6130000_6230000	1	6130000	3.784359e-01
SL2.40ch01_6140000_6240000	1	6140000	3.742251e-01
SL2.40ch01_6150000_6250000	1	6150000	3.697683e-01
SL2.40ch01_6160000_6260000	1	6160000	4.004652e-01
SL2.40ch01_6170000_6270000	1	6170000	4.098387e-01
SL2.40ch01_6180000_6280000	1	6180000	4.200921e-01
SL2.40ch01_6190000_6290000	1	6190000	4.420932e-01
SL2.40ch01_6200000_6300000	1	6200000	4.371391e-01
SL2.40ch01_6210000_6310000	1	6210000	4.304418e-01
SL2.40ch01_6220000_6320000	1	6220000	4.393046e-01
SL2.40ch01_6230000_6330000	1	6230000	4.473121e-01
SL2.40ch01_6240000_6340000	1	6240000	4.708183e-01
SL2.40ch01_6250000_6350000	1	6250000	4.658492e-01
SL2.40ch01_6260000_6360000	1	6260000	4.474115e-01
SL2.40ch01_6270000_6370000	1	6270000	4.144451e-01
SL2.40ch01_6280000_6380000	1	6280000	4.088351e-01
SL2.40ch01_6290000_6390000	1	6290000	4.026535e-01
SL2.40ch01_6300000_6400000	1	6300000	4.116934e-01
SL2.40ch01_6310000_6410000	1	6310000	3.763740e-01
SL2.40ch01_6320000_6420000	1	6320000	3.594537e-01
SL2.40ch01_6330000_6430000	1	6330000	3.416974e-01
SL2.40ch01_6340000_6440000	1	6340000	2.827205e-01
SL2.40ch01_6350000_6450000	1	6350000	2.685558e-01
SL2.40ch01_6360000_6460000	1	6360000	2.539696e-01
SL2.40ch01_6370000_6470000	1	6370000	2.566652e-01
SL2.40ch01_6380000_6480000	1	6380000	2.453028e-01
SL2.40ch01_6390000_6490000	1	6390000	2.405861e-01
SL2.40ch01_6400000_6500000	1	6400000	2.555421e-01
SL2.40ch01_6410000_6510000	1	6410000	2.674890e-01
SL2.40ch01_6420000_6520000	1	6420000	2.751823e-01
SL2.40ch01_6430000_6530000	1	6430000	2.787232e-01
SL2.40ch01_6440000_6540000	1	6440000	2.808590e-01
SL2.40ch01_6450000_6550000	1	6450000	2.924744e-01
SL2.40ch01_6460000_6560000	1	6460000	2.957755e-01
SL2.40ch01_6470000_6570000	1	6470000	3.157882e-01
SL2.40ch01_6480000_6580000	1	6480000	3.137384e-01
SL2.40ch01_6490000_6590000	1	6490000	3.318085e-01
SL2.40ch01_6500000_6600000	1	6500000	3.279488e-01
SL2.40ch01_6510000_6610000	1	6510000	3.208540e-01
SL2.40ch01_6520000_6620000	1	6520000	3.349401e-01
SL2.40ch01_6530000_6630000	1	6530000	3.359920e-01
SL2.40ch01_6540000_6640000	1	6540000	3.341351e-01
SL2.40ch01_6550000_6650000	1	6550000	3.315640e-01
SL2.40ch01_6560000_6660000	1	6560000	3.348837e-01
SL2.40ch01_6570000_6670000	1	6570000	3.485049e-01
SL2.40ch01_6580000_6680000	1	6580000	3.501937e-01
SL2.40ch01_6590000_6690000	1	6590000	3.602331e-01
SL2.40ch01_6600000_6700000	1	6600000	3.574077e-01
SL2.40ch01_6610000_6710000	1	6610000	3.551521e-01
SL2.40ch01_6620000_6720000	1	6620000	3.461688e-01
SL2.40ch01_6630000_6730000	1	6630000	3.625895e-01
SL2.40ch01_6640000_6740000	1	6640000	3.675261e-01
SL2.40ch01_6650000_6750000	1	6650000	3.686911e-01
SL2.40ch01_6660000_6760000	1	6660000	3.770945e-01
SL2.40ch01_6670000_6770000	1	6670000	3.730673e-01
SL2.40ch01_6680000_6780000	1	6680000	3.726549e-01
SL2.40ch01_6690000_6790000	1	6690000	3.661038e-01
SL2.40ch01_6700000_6800000	1	6700000	3.659485e-01
SL2.40ch01_6710000_6810000	1	6710000	3.670287e-01
SL2.40ch01_6720000_6820000	1	6720000	3.716167e-01
SL2.40ch01_6730000_6830000	1	6730000	3.564480e-01
SL2.40ch01_6740000_6840000	1	6740000	3.501023e-01
SL2.40ch01_6750000_6850000	1	6750000	3.466442e-01
SL2.40ch01_6760000_6860000	1	6760000	3.249424e-01
SL2.40ch01_6770000_6870000	1	6770000	3.430525e-01
SL2.40ch01_6780000_6880000	1	6780000	3.370666e-01
SL2.40ch01_6790000_6890000	1	6790000	3.463428e-01
SL2.40ch01_6800000_6900000	1	6800000	3.426855e-01
SL2.40ch01_6810000_6910000	1	6810000	3.434403e-01
SL2.40ch01_6820000_6920000	1	6820000	3.494510e-01
SL2.40ch01_6830000_6930000	1	6830000	3.611747e-01
SL2.40ch01_6840000_6940000	1	6840000	3.664982e-01
SL2.40ch01_6850000_6950000	1	6850000	4.041375e-01
SL2.40ch01_6860000_6960000	1	6860000	4.095895e-01
SL2.40ch01_6870000_6970000	1	6870000	3.903437e-01
SL2.40ch01_6880000_6980000	1	6880000	3.988350e-01
SL2.40ch01_6890000_6990000	1	6890000	4.024851e-01
SL2.40ch01_6900000_7000000	1	6900000	4.016679e-01
SL2.40ch01_6910000_7010000	1	6910000	4.104662e-01
SL2.40ch01_6920000_7020000	1	6920000	4.029187e-01
SL2.40ch01_6930000_7030000	1	6930000	4.124939e-01
SL2.40ch01_6940000_7040000	1	6940000	4.263001e-01
SL2.40ch01_6950000_7050000	1	6950000	4.052097e-01
SL2.40ch01_6960000_7060000	1	6960000	3.961825e-01
SL2.40ch01_6970000_7070000	1	6970000	3.761678e-01
SL2.40ch01_6980000_7080000	1	6980000	3.518479e-01
SL2.40ch01_6990000_7090000	1	6990000	3.501336e-01
SL2.40ch01_7000000_7100000	1	7000000	3.536761e-01
SL2.40ch01_7010000_7110000	1	7010000	3.518411e-01
SL2.40ch01_7020000_7120000	1	7020000	3.520868e-01
SL2.40ch01_7030000_7130000	1	7030000	3.541456e-01
SL2.40ch01_7040000_7140000	1	7040000	3.503763e-01
SL2.40ch01_7050000_7150000	1	7050000	3.399174e-01
SL2.40ch01_7060000_7160000	1	7060000	3.355824e-01
SL2.40ch01_7070000_7170000	1	7070000	3.267701e-01
SL2.40ch01_7080000_7180000	1	7080000	3.383933e-01
SL2.40ch01_7090000_7190000	1	7090000	3.349206e-01
SL2.40ch01_7100000_7200000	1	7100000	3.560990e-01
SL2.40ch01_7110000_7210000	1	7110000	3.614664e-01
SL2.40ch01_7120000_7220000	1	7120000	3.567412e-01
SL2.40ch01_7130000_7230000	1	7130000	3.646713e-01
SL2.40ch01_7140000_7240000	1	7140000	3.691513e-01
SL2.40ch01_7150000_7250000	1	7150000	3.717355e-01
SL2.40ch01_7160000_7260000	1	7160000	3.896563e-01
SL2.40ch01_7170000_7270000	1	7170000	4.056612e-01
SL2.40ch01_7180000_7280000	1	7180000	4.076578e-01
SL2.40ch01_7190000_7290000	1	7190000	4.199256e-01
SL2.40ch01_7200000_7300000	1	7200000	4.108534e-01
SL2.40ch01_7210000_7310000	1	7210000	4.126931e-01
SL2.40ch01_7220000_7320000	1	7220000	4.191094e-01
SL2.40ch01_7230000_7330000	1	7230000	4.063909e-01
SL2.40ch01_7240000_7340000	1	7240000	4.149576e-01
SL2.40ch01_7250000_7350000	1	7250000	4.207418e-01
SL2.40ch01_7260000_7360000	1	7260000	4.090988e-01
SL2.40ch01_7270000_7370000	1	7270000	4.187548e-01
SL2.40ch01_7280000_7380000	1	7280000	4.115268e-01
SL2.40ch01_7290000_7390000	1	7290000	3.963295e-01
SL2.40ch01_7300000_7400000	1	7300000	3.952267e-01
SL2.40ch01_7310000_7410000	1	7310000	3.887405e-01
SL2.40ch01_7320000_7420000	1	7320000	3.872986e-01
SL2.40ch01_7330000_7430000	1	7330000	3.925613e-01
SL2.40ch01_7340000_7440000	1	7340000	3.920183e-01
SL2.40ch01_7350000_7450000	1	7350000	3.752129e-01
SL2.40ch01_7360000_7460000	1	7360000	3.703342e-01
SL2.40ch01_7370000_7470000	1	7370000	3.528105e-01
SL2.40ch01_7380000_7480000	1	7380000	3.552235e-01
SL2.40ch01_7390000_7490000	1	7390000	3.602422e-01
SL2.40ch01_7400000_7500000	1	7400000	3.528402e-01
SL2.40ch01_7410000_7510000	1	7410000	3.648230e-01
SL2.40ch01_7420000_7520000	1	7420000	3.821921e-01
SL2.40ch01_7430000_7530000	1	7430000	3.754303e-01
SL2.40ch01_7440000_7540000	1	7440000	3.679943e-01
SL2.40ch01_7450000_7550000	1	7450000	3.949221e-01
SL2.40ch01_7460000_7560000	1	7460000	3.992510e-01
SL2.40ch01_7470000_7570000	1	7470000	4.005398e-01
SL2.40ch01_7480000_7580000	1	7480000	4.084980e-01
SL2.40ch01_7490000_7590000	1	7490000	4.179884e-01
SL2.40ch01_7500000_7600000	1	7500000	4.260371e-01
SL2.40ch01_7510000_7610000	1	7510000	4.236302e-01
SL2.40ch01_7520000_7620000	1	7520000	4.068734e-01
SL2.40ch01_7530000_7630000	1	7530000	4.135497e-01
SL2.40ch01_7540000_7640000	1	7540000	4.144987e-01
SL2.40ch01_7550000_7650000	1	7550000	4.041321e-01
SL2.40ch01_7560000_7660000	1	7560000	4.075265e-01
SL2.40ch01_7570000_7670000	1	7570000	3.974651e-01
SL2.40ch01_7580000_7680000	1	7580000	3.880637e-01
SL2.40ch01_7590000_7690000	1	7590000	4.236959e-01
SL2.40ch01_7600000_7700000	1	7600000	4.209465e-01
SL2.40ch01_7610000_7710000	1	7610000	3.991756e-01
SL2.40ch01_7620000_7720000	1	7620000	4.009125e-01
SL2.40ch01_7630000_7730000	1	7630000	4.066133e-01
SL2.40ch01_7640000_7740000	1	7640000	3.958276e-01
SL2.40ch01_7650000_7750000	1	7650000	3.891745e-01
SL2.40ch01_7660000_7760000	1	7660000	3.871221e-01
SL2.40ch01_7670000_7770000	1	7670000	3.900488e-01
SL2.40ch01_7680000_7780000	1	7680000	3.889433e-01
SL2.40ch01_7690000_7790000	1	7690000	3.844763e-01
SL2.40ch01_7700000_7800000	1	7700000	3.799709e-01
SL2.40ch01_7710000_7810000	1	7710000	3.921450e-01
SL2.40ch01_7720000_7820000	1	7720000	4.046700e-01
SL2.40ch01_7730000_7830000	1	7730000	4.130124e-01
SL2.40ch01_7740000_7840000	1	7740000	4.114410e-01
SL2.40ch01_7750000_7850000	1	7750000	4.154092e-01
SL2.40ch01_7760000_7860000	1	7760000	4.156354e-01
SL2.40ch01_7770000_7870000	1	7770000	4.116552e-01
SL2.40ch01_7780000_7880000	1	7780000	4.084849e-01
SL2.40ch01_7790000_7890000	1	7790000	3.967455e-01
SL2.40ch01_7800000_7900000	1	7800000	4.002089e-01
SL2.40ch01_7810000_7910000	1	7810000	3.978879e-01
SL2.40ch01_7820000_7920000	1	7820000	3.818197e-01
SL2.40ch01_7830000_7930000	1	7830000	3.736382e-01
SL2.40ch01_7840000_7940000	1	7840000	3.787763e-01
SL2.40ch01_7850000_7950000	1	7850000	3.797784e-01
SL2.40ch01_7860000_7960000	1	7860000	3.847035e-01
SL2.40ch01_7870000_7970000	1	7870000	3.843002e-01
SL2.40ch01_7880000_7980000	1	7880000	3.908183e-01
SL2.40ch01_7890000_7990000	1	7890000	3.868869e-01
SL2.40ch01_7900000_8000000	1	7900000	3.741627e-01
SL2.40ch01_7910000_8010000	1	7910000	3.683690e-01
SL2.40ch01_7920000_8020000	1	7920000	3.737330e-01
SL2.40ch01_7930000_8030000	1	7930000	3.637395e-01
SL2.40ch01_7940000_8040000	1	7940000	3.596779e-01
SL2.40ch01_7950000_8050000	1	7950000	3.560711e-01
SL2.40ch01_7960000_8060000	1	7960000	3.477710e-01
SL2.40ch01_7970000_8070000	1	7970000	3.305974e-01
SL2.40ch01_7980000_8080000	1	7980000	3.299575e-01
SL2.40ch01_7990000_8090000	1	7990000	3.323953e-01
SL2.40ch01_8000000_8100000	1	8000000	3.406604e-01
SL2.40ch01_8010000_8110000	1	8010000	3.468695e-01
SL2.40ch01_8020000_8120000	1	8020000	3.367409e-01
SL2.40ch01_8030000_8130000	1	8030000	3.423052e-01
SL2.40ch01_8040000_8140000	1	8040000	3.411837e-01
SL2.40ch01_8050000_8150000	1	8050000	3.398348e-01
SL2.40ch01_8060000_8160000	1	8060000	3.587851e-01
SL2.40ch01_8070000_8170000	1	8070000	3.643983e-01
SL2.40ch01_8080000_8180000	1	8080000	3.549267e-01
SL2.40ch01_8090000_8190000	1	8090000	3.543651e-01
SL2.40ch01_8100000_8200000	1	8100000	3.372618e-01
SL2.40ch01_8110000_8210000	1	8110000	3.239416e-01
SL2.40ch01_8120000_8220000	1	8120000	3.240829e-01
SL2.40ch01_8130000_8230000	1	8130000	3.260993e-01
SL2.40ch01_8140000_8240000	1	8140000	3.344252e-01
SL2.40ch01_8150000_8250000	1	8150000	3.333043e-01
SL2.40ch01_8160000_8260000	1	8160000	3.245045e-01
SL2.40ch01_8170000_8270000	1	8170000	3.261080e-01
SL2.40ch01_8180000_8280000	1	8180000	3.362897e-01
SL2.40ch01_8190000_8290000	1	8190000	3.479922e-01
SL2.40ch01_8200000_8300000	1	8200000	3.559383e-01
SL2.40ch01_8210000_8310000	1	8210000	3.626731e-01
SL2.40ch01_8220000_8320000	1	8220000	3.700223e-01
SL2.40ch01_8230000_8330000	1	8230000	3.672278e-01
SL2.40ch01_8240000_8340000	1	8240000	3.669284e-01
SL2.40ch01_8250000_8350000	1	8250000	3.718413e-01
SL2.40ch01_8260000_8360000	1	8260000	3.555356e-01
SL2.40ch01_8270000_8370000	1	8270000	3.656365e-01
SL2.40ch01_8280000_8380000	1	8280000	3.667706e-01
SL2.40ch01_8290000_8390000	1	8290000	3.569149e-01
SL2.40ch01_8300000_8400000	1	8300000	3.591285e-01
SL2.40ch01_8310000_8410000	1	8310000	3.650145e-01
SL2.40ch01_8320000_8420000	1	8320000	3.754527e-01
SL2.40ch01_8330000_8430000	1	8330000	3.746868e-01
SL2.40ch01_8340000_8440000	1	8340000	3.707905e-01
SL2.40ch01_8350000_8450000	1	8350000	3.722851e-01
SL2.40ch01_8360000_8460000	1	8360000	3.938684e-01
SL2.40ch01_8370000_8470000	1	8370000	4.070155e-01
SL2.40ch01_8380000_8480000	1	8380000	4.047332e-01
SL2.40ch01_8390000_8490000	1	8390000	4.208314e-01
SL2.40ch01_8400000_8500000	1	8400000	4.197942e-01
SL2.40ch01_8410000_8510000	1	8410000	3.994872e-01
SL2.40ch01_8420000_8520000	1	8420000	3.928996e-01
SL2.40ch01_8430000_8530000	1	8430000	3.950654e-01
SL2.40ch01_8440000_8540000	1	8440000	4.047410e-01
SL2.40ch01_8450000_8550000	1	8450000	3.970508e-01
SL2.40ch01_8460000_8560000	1	8460000	3.859334e-01
SL2.40ch01_8470000_8570000	1	8470000	3.846215e-01
SL2.40ch01_8480000_8580000	1	8480000	3.719755e-01
SL2.40ch01_8490000_8590000	1	8490000	3.525465e-01
SL2.40ch01_8500000_8600000	1	8500000	3.574279e-01
SL2.40ch01_8510000_8610000	1	8510000	3.687469e-01
SL2.40ch01_8520000_8620000	1	8520000	3.708940e-01
SL2.40ch01_8530000_8630000	1	8530000	3.671664e-01
SL2.40ch01_8540000_8640000	1	8540000	3.627780e-01
SL2.40ch01_8550000_8650000	1	8550000	3.660364e-01
SL2.40ch01_8560000_8660000	1	8560000	3.645261e-01
SL2.40ch01_8570000_8670000	1	8570000	3.496292e-01
SL2.40ch01_8580000_8680000	1	8580000	3.584641e-01
SL2.40ch01_8590000_8690000	1	8590000	3.715224e-01
SL2.40ch01_8600000_8700000	1	8600000	3.623329e-01
SL2.40ch01_8610000_8710000	1	8610000	3.572482e-01
SL2.40ch01_8620000_8720000	1	8620000	3.420934e-01
SL2.40ch01_8630000_8730000	1	8630000	3.378842e-01
SL2.40ch01_8640000_8740000	1	8640000	3.318939e-01
SL2.40ch01_8650000_8750000	1	8650000	3.269326e-01
SL2.40ch01_8660000_8760000	1	8660000	3.395124e-01
SL2.40ch01_8670000_8770000	1	8670000	3.467502e-01
SL2.40ch01_8680000_8780000	1	8680000	3.830358e-01
SL2.40ch01_8690000_8790000	1	8690000	3.819680e-01
SL2.40ch01_8700000_8800000	1	8700000	3.738177e-01
SL2.40ch01_8710000_8810000	1	8710000	3.783520e-01
SL2.40ch01_8720000_8820000	1	8720000	3.748471e-01
SL2.40ch01_8730000_8830000	1	8730000	3.772250e-01
SL2.40ch01_8740000_8840000	1	8740000	3.645453e-01
SL2.40ch01_8750000_8850000	1	8750000	3.764354e-01
SL2.40ch01_8760000_8860000	1	8760000	3.685123e-01
SL2.40ch01_8770000_8870000	1	8770000	3.762465e-01
SL2.40ch01_8780000_8880000	1	8780000	3.597108e-01
SL2.40ch01_8790000_8890000	1	8790000	3.600992e-01
SL2.40ch01_8800000_8900000	1	8800000	3.628724e-01
SL2.40ch01_8810000_8910000	1	8810000	3.691578e-01
SL2.40ch01_8820000_8920000	1	8820000	3.714259e-01
SL2.40ch01_8830000_8930000	1	8830000	3.734847e-01
SL2.40ch01_8840000_8940000	1	8840000	3.828137e-01
SL2.40ch01_8850000_8950000	1	8850000	3.824504e-01
SL2.40ch01_8860000_8960000	1	8860000	3.885171e-01
SL2.40ch01_8870000_8970000	1	8870000	3.694589e-01
SL2.40ch01_8880000_8980000	1	8880000	3.663079e-01
SL2.40ch01_8890000_8990000	1	8890000	3.634811e-01
SL2.40ch01_8900000_9000000	1	8900000	3.601301e-01
SL2.40ch01_8910000_9010000	1	8910000	3.473565e-01
SL2.40ch01_8920000_9020000	1	8920000	3.473348e-01
SL2.40ch01_8930000_9030000	1	8930000	3.547486e-01
SL2.40ch01_8940000_9040000	1	8940000	3.589589e-01
SL2.40ch01_8950000_9050000	1	8950000	3.542589e-01
SL2.40ch01_8960000_9060000	1	8960000	3.556253e-01
SL2.40ch01_8970000_9070000	1	8970000	3.760852e-01
SL2.40ch01_8980000_9080000	1	8980000	3.626662e-01
SL2.40ch01_8990000_9090000	1	8990000	3.692674e-01
SL2.40ch01_9000000_9100000	1	9000000	3.946644e-01
SL2.40ch01_9010000_9110000	1	9010000	4.035522e-01
SL2.40ch01_9020000_9120000	1	9020000	4.007930e-01
SL2.40ch01_9030000_9130000	1	9030000	3.997062e-01
SL2.40ch01_9040000_9140000	1	9040000	4.087302e-01
SL2.40ch01_9050000_9150000	1	9050000	3.954707e-01
SL2.40ch01_9060000_9160000	1	9060000	3.959662e-01
